Plate,Well,Characteristics [Organism],Term Source 1 REF,Term Source 1 Accession,Characteristics [Cell Line],Term Source 2 REF,Term Source 2 Accession,Comment [Cell Line],Proprietary Compound,Compound Concentration (microMolar),Compound InChIKey,Compound SMILES,Comment [Gene Identifier],Comment [Gene Symbol],Control Type,Channels,Score,Has Phenotype,Phenoptye Annotation Level,Phenotype,Phenotype Term Name,Phenotype Term Accession
1093670873,E13,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,SN1060629797,0.0125,,,898,CCNE1,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,71.01502991,,,,,
1093670873,E14,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,SN1060629797,0.003,,,898,CCNE1,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,84.91478729,,,,,
1093670873,E15,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,SN1060629797,0.001,,,898,CCNE1,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,61.89332581,,,,,
1093670873,E16,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,SN1060629797,0.0003,,,898,CCNE1,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,60.52872467,,,,,
1093670873,E17,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,SN1060629797,0.00003,,,898,CCNE1,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,46.94852448,,,,,
1093670873,E18,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,SN1064810981,30,,,1017,CDK2,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,963.7178345,,,,,
1093670873,E19,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,SN1064810981,10,,,1017,CDK2,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,889.7811279,,,,,
1093670873,E20,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,,,Neutral Control,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,52.14442062,,,,,
1093670873,E21,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,,,Stimulator Control,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,573.871521,,,,,
1093670873,E22,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,,,Neutral Control,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,70.93972015,,,,,
1093670873,E23,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,SN1064810981,3.125,,,1017,CDK2,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,1441.957397,,,,,
1093670873,E24,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,SN1064810981,1.25,,,1017,CDK2,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,1349.44873,,,,,
1093670873,F1,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,SN1064810981,0.3,,,1017,CDK2,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,1276.687744,,,,,
1093670873,F2,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,SN1064810981,0.1,,,1017,CDK2,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,1271.900635,,,,,
1093670873,F3,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,SN1064810981,0.03,,,1017,CDK2,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,305.5090637,,,,,
1093670873,F4,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,SN1064810981,0.0125,,,1017,CDK2,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,83.68848419,,,,,
1093670873,F5,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,SN1064810981,0.003,,,1017,CDK2,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,77.21272278,,,,,
1093670873,F6,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,SN1064810981,0.001,,,1017,CDK2,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,47.98242569,,,,,
1093670873,F7,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,SN1064810981,0.0003,,,1017,CDK2,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,52.42551804,,,,,
1093670873,F8,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,SN1064810981,0.00003,,,1017,CDK2,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,52.48929214,,,,,
1093670873,F9,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,SN1059862183,30,,,2931,GSK3A,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,1106.228149,,,,,
1093670873,F10,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,SN1059862183,10,,,2931,GSK3A,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,1082.444214,,,,,
1093670873,F11,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,SN1059862183,3.125,,,2931,GSK3A,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,1191.330688,,,,,
1093670873,F12,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,SN1059862183,1.25,,,2931,GSK3A,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,1088.558105,,,,,
1093670873,F13,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,SN1059862183,0.3,,,2931,GSK3A,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,1197.407471,,,,,
1093670873,F14,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,SN1059862183,0.1,,,2931,GSK3A,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,817.1489258,,,,,
1093670873,F15,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,SN1059862183,0.03,,,2931,GSK3A,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,254.0765076,,,,,
1093670873,F16,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,SN1059862183,0.0125,,,2931,GSK3A,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,121.7716675,,,,,
1093670873,F17,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,SN1059862183,0.003,,,2931,GSK3A,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,75.32131958,,,,,
1093670873,F18,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,SN1059862183,0.001,,,2931,GSK3A,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,60.53216171,,,,,
1093670873,F19,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,SN1059862183,0.0003,,,2931,GSK3A,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,65.21406555,,,,,
1093670873,F20,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,SN1059862183,0.00003,,,2931,GSK3A,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,77.40304565,,,,,
1093670873,F21,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,SN1070696486,30,,,4914,NTRK1,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,850.4328613,,,,,
1093670873,F22,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,SN1070696486,10,,,4914,NTRK1,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,898.015625,,,,,
1093670873,F23,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,SN1070696486,3.125,,,4914,NTRK1,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,790.7880249,,,,,
1093670873,F24,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,SN1070696486,1.25,,,4914,NTRK1,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,825.0628662,,,,,
1093670873,G1,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,SN1070696486,0.3,,,4914,NTRK1,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,317.9033813,,,,,
1093670873,G2,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,SN1070696486,0.1,,,4914,NTRK1,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,82.22084808,,,,,
1093670873,G3,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,SN1070696486,0.03,,,4914,NTRK1,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,65.11256409,,,,,
1093670873,G4,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,SN1070696486,0.0125,,,4914,NTRK1,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,48.32547379,,,,,
1093670873,G5,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,SN1070696486,0.003,,,4914,NTRK1,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,31.04829216,,,,,
1093670873,G6,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,SN1070696486,0.001,,,4914,NTRK1,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,53.24691772,,,,,
1093670873,G7,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,SN1070696486,0.0003,,,4914,NTRK1,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,74.17619324,,,,,
1093670873,G8,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,SN1070696486,0.00003,,,4914,NTRK1,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,66.16122437,,,,,
1093670873,G9,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,SN1055632718,30,,,1196,CLK2,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,729.4833374,,,,,
1093670873,G10,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,SN1055632718,10,,,1196,CLK2,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,822.6175537,,,,,
1093670873,G11,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,SN1055632718,3.125,,,1196,CLK2,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,902.1759644,,,,,
1093670873,G12,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,SN1055632718,1.25,,,1196,CLK2,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,950.633667,,,,,
1093670873,G13,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,,,Neutral Control,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,57.33843994,,,,,
1093670873,G14,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,,,Stimulator Control,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,602.9389038,,,,,
1093670873,G15,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,,,Neutral Control,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,63.64227676,,,,,
1093670873,G16,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,SN1055632718,0.3,,,1196,CLK2,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,280.775238,,,,,
1093670873,G17,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,SN1055632718,0.1,,,1196,CLK2,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,99.35353088,,,,,
1093670873,G18,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,SN1055632718,0.03,,,1196,CLK2,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,69.65112305,,,,,
1093670873,G19,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,SN1055632718,0.0125,,,1196,CLK2,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,75.53857422,,,,,
1093670873,G20,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,SN1055632718,0.003,,,1196,CLK2,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,69.79904938,,,,,
1093670873,G21,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,SN1055632718,0.001,,,1196,CLK2,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,63.23130798,,,,,
1093670873,G22,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,SN1055632718,0.0003,,,1196,CLK2,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,61.58374786,,,,,
1093670873,G23,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,SN1055632718,0.00003,,,1196,CLK2,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,75.06275177,,,,,
1093670873,G24,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,SN1060124720,30,,,8621,CDK13,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,1001.540283,,,,,
1093670873,H1,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,SN1060124720,10,,,8621,CDK13,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,1100.159058,,,,,
1093670873,H2,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,,,Neutral Control,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,70.4405899,,,,,
1093670873,H3,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,,,Stimulator Control,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,585.3277588,,,,,
1093670873,H4,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,,,Neutral Control,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,56.26976395,,,,,
1093670873,H5,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,SN1060124720,3.125,,,8621,CDK13,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,1096.36499,,,,,
1093670873,H6,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,SN1060124720,1.25,,,8621,CDK13,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,380.356781,,,,,
1093670873,H7,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,SN1060124720,0.3,,,8621,CDK13,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,532.168335,,,,,
1093670873,H8,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,SN1060124720,0.1,,,8621,CDK13,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,143.8335876,,,,,
1093670873,H9,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,SN1060124720,0.03,,,8621,CDK13,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,52.50682068,,,,,
1093670873,H10,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,SN1060124720,0.0125,,,8621,CDK13,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,61.78253937,,,,,
1093670873,H11,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,SN1060124720,0.003,,,8621,CDK13,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,48.31650925,,,,,
1093670873,H12,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,SN1060124720,0.001,,,8621,CDK13,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,35.5836792,,,,,
1093670873,H13,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,SN1060124720,0.0003,,,8621,CDK13,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,44.1877861,,,,,
1093670873,H14,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,SN1060124720,0.00003,,,8621,CDK13,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,65.69225311,,,,,
1093670873,H15,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,SN1039203637,30,,,904,CCNT1,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,1303.425049,,,,,
1093670873,H16,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,SN1039203637,10,,,904,CCNT1,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,1322.158691,,,,,
1093670873,H17,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,SN1039203637,3.125,,,904,CCNT1,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,1305.488281,,,,,
1093670873,H18,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,SN1039203637,1.25,,,904,CCNT1,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,1318.64624,,,,,
1093670873,H19,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,SN1039203637,0.3,,,904,CCNT1,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,1288.177124,,,,,
1093670873,H20,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,SN1039203637,0.1,,,904,CCNT1,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,1148.729126,,,,,
1093670873,H21,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,SN1039203637,0.03,,,904,CCNT1,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,1037.023438,,,,,
1093670873,H22,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,SN1039203637,0.0125,,,904,CCNT1,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,211.6828613,,,,,
1093670873,H23,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,SN1039203637,0.003,,,904,CCNT1,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,81.51649475,,,,,
1093670873,H24,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,SN1039203637,0.001,,,904,CCNT1,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,79.41986847,,,,,
1093670873,I1,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,SN1039203637,0.0003,,,904,CCNT1,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,91.15615082,,,,,
1093670873,I2,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,SN1039203637,0.00003,,,904,CCNT1,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,42.44623566,,,,,
1093670873,I3,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,SN1151683253,30,,,3717,JAK2,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,1042.561279,,,,,
1093670873,I4,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,SN1151683253,10,,,3717,JAK2,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,133.3157654,,,,,
1093670873,I5,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,SN1151683253,3.125,,,3717,JAK2,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,345.2140198,,,,,
1093670873,I6,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,SN1151683253,1.25,,,3717,JAK2,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,143.7207184,,,,,
1093670873,I7,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,SN1151683253,0.3,,,3717,JAK2,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,112.4869614,,,,,
1093670873,I8,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,SN1151683253,0.1,,,3717,JAK2,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,60.60183716,,,,,
1093670873,I9,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,SN1151683253,0.03,,,3717,JAK2,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,56.76332855,,,,,
1093670873,I10,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,SN1151683253,0.0125,,,3717,JAK2,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,48.71166611,,,,,
1093670873,I11,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,SN1151683253,0.003,,,3717,JAK2,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,61.7483902,,,,,
1093670873,I12,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,SN1151683253,0.001,,,3717,JAK2,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,46.57529449,,,,,
1093670873,I13,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,SN1151683253,0.0003,,,3717,JAK2,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,69.25444031,,,,,
1093670873,I14,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,SN1151683253,0.00003,,,3717,JAK2,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,50.87152481,,,,,
1093670873,I15,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,SN1073025569,30,,,2932,GSK3B,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,1100.585083,,,,,
1093670873,I16,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,SN1073025569,10,,,2932,GSK3B,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,1189.853882,,,,,
1093670873,I17,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,,,Neutral Control,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,41.79970932,,,,,
1093670873,I18,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,,,Stimulator Control,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,1343.672974,,,,,
1093670873,I19,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,,,Neutral Control,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,64.80846405,,,,,
1093670873,I20,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,SN1073025569,3.125,,,2932,GSK3B,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,1294.621216,,,,,
1093670873,I21,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,SN1073025569,1.25,,,2932,GSK3B,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,613.7484741,,,,,
1093670873,I22,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,SN1073025569,0.3,,,2932,GSK3B,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,74.14855194,,,,,
1093670873,I23,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,SN1073025569,0.1,,,2932,GSK3B,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,67.77745056,,,,,
1093670873,I24,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,SN1073025569,0.03,,,2932,GSK3B,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,62.16242599,,,,,
