Plate,Well,Characteristics [Organism],Term Source 1 REF,Term Source 1 Accession,Characteristics [Cell Line],Term Source 2 REF,Term Source 2 Accession,Compound Name,Compound PubChem CID,Proprietary Compound,Compound InChIKey,Compound SMILES,Comment [Gene Identifier],Comment [Gene Symbol],Control Type,Comment [Control Type Comments],Quality Control,Channels
1093711538,K4,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN0044651524,,,5588,PRKCQ,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711538,K5,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN1054506138,,,8438,RAD54L,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711538,K6,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN1140240299,,,4864,NPC1,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711538,K7,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN1122316024,,,4544,MTNR1B,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711538,K8,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN1044796371,,,2555,GABRA2,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711538,K9,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN1086661768,,,11255,HRH3,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711538,L10,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN0014349075,,,,,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711538,L11,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN1061309180,,,9971,NR1H4,,,Fail,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711538,L12,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN1029611339,,,10919,EHMT2,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711538,L13,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN0038946952,,,6531,SLC6A3,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711538,L14,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN1123572332,,,1812,DRD1,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711538,L15,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN1053579373,,,3978,LIG1,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711538,L16,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN0199028319,,,1588,CYP19A1,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711538,L17,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,,,,,,Neutral Control,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711538,L18,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,,,,,,Stimulator Control,Leptomycin b blocks nuclear export of fascin,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711538,L19,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN1043420139,,,673,BRAF,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711538,L2,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN1102219381,,,5293,PIK3CD,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711538,L20,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN1000994113,,,5467,PPARD,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711538,L21,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN1053574471,,,6336,SCN10A,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711538,L22,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN1062423342,,,2147,F2,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711538,L23,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN0208227884,,,6542,SLC7A2,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711538,L3,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN1061470821,,,2053,EPHX2,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711538,L4,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN0045161750,,,64805,P2RY12,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711538,L5,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN1123538211,,,2166,FAAH,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711538,L6,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN1030848987,,,6256,RXRA,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711538,L7,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,,,,,,Neutral Control,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711538,L8,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,,,,,,Stimulator Control,Leptomycin b blocks nuclear export of fascin,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711538,L9,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN1041861475,,,2693,GHSR,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711538,M10,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN1013617730,,,6530,SLC6A2,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711538,M11,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN0069346192,,,2864,FFAR1,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711538,M12,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN0029454395,,,3553,IL1B,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711538,M13,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN1015239117,,,11188,NISCH,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711538,M14,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN0037546908,,,351,APP,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711538,M15,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN0030714303,,,2191,FAP,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711538,M16,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN0178880504,,,5292,PIM1,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711538,M17,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN1086292886,,,32,ACACB,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711538,M18,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN1094658509,,,1269,CNR2,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711538,M19,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN0026982114,,,5467,PPARD,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711538,M2,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN1008745511,,,2322,FLT3,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711538,M20,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN1122318416,,,,,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711538,M21,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN1038801568,,,1956,EGFR,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711538,M22,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN0190548151,,,11251,GPR44,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711538,M23,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN1089541676,,,51053,GMNN,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711538,M3,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN0129121578,,,3309,HSPA5,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711538,M4,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN1062958333,,,5347,PLK1,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711538,M5,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN0028387612,,,1956,EGFR,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711538,M6,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN0015730808,,,1508,CTSB,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711538,M7,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN1014050925,,,11255,HRH3,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711538,M8,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN1074799935,,,7153,TOP2A,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711538,M9,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN1052240434,,,10461,MERTK,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711538,N10,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN1057818806,,,1544,CYP1A2,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711538,N11,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN1122300931,,,1956,EGFR,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711538,N12,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,,,,,,Neutral Control,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711538,N13,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,,,,,,Stimulator Control,Leptomycin b blocks nuclear export of fascin,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711538,N14,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN1052850894,,,351,APP,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711538,N15,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN0023771545,,,51053,GMNN,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711538,N16,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN1067947632,,,5743,PTGS2,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711538,N17,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN1056586283,,,10919,EHMT2,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711538,N18,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN0010195657,,,5770,PTPN1,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711538,N19,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN1123527246,,,2099,ESR1,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711538,N2,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN1005070683,,,5743,PTGS2,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711538,N20,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN1046218717,,,673,BRAF,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711538,N21,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN0029376080,,,4316,MMP7,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711538,N22,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN0029325710,,,1956,EGFR,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711538,N23,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN1033123710,,,5293,PIK3CD,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711538,N3,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN1030371152,,,10280,SIGMAR1,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711538,N4,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN0013412567,,,3351,HTR1B,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711538,N5,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN1057810587,,,1576,CYP3A4,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711538,N6,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN1035798107,,,10062,NR1H3,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711538,N7,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN1101570260,,,59341,TRPV4,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711538,N8,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN1089538633,,,151306,GPBAR1,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711538,N9,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN0154262363,,,6530,SLC6A2,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711538,O10,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN0214313369,,,7272,TTK,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711538,O11,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN1099047453,,,1574,CYP3A,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711538,O12,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN1016002138,,,2847,MCHR1,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711538,O13,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN0151377284,,,6778,STAT6,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711538,O14,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN0015683953,,,1991,ELANE,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711538,O15,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN0081716845,,,1111,CHEK1,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711538,O16,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN0037153289,,,3356,HTR2A,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711538,O17,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN1065410784,,,472,ATM,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711538,O18,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN0030300722,,,2321,FLT1,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711538,O19,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN1032073835,,,2053,EPHX2,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711538,O2,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,,,,,,Neutral Control,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711538,O20,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN1056941911,,,64805,P2RY12,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711538,O21,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN1083190493,,,207,AKT1,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711538,O22,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,,,,,,Neutral Control,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711538,O23,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,,,,,,Stimulator Control,Leptomycin b blocks nuclear export of fascin,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711538,O3,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,,,,,,Stimulator Control,Leptomycin b blocks nuclear export of fascin,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711538,O4,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN0213505018,,,7442,TRPV1,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711538,O5,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN0150381149,,,1131,CHRM3,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711538,O6,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN0023791389,,,595,CCND1,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711538,O7,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN0039502457,,,2099,ESR1,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711538,O8,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN0151045618,,,1236,CCR7,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711538,O9,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN1052795636,,,6331,SCN5A,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711545,B10,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN1058081574,,,5291,PIK3CB,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711545,B11,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN1107818037,,,8019,BRD3,,,Pass,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711545,B12,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN0150346212,,,1636,ACE,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711545,B13,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN1014227691,,,,,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711545,B14,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN1066610900,,,3320,HSP90AA1,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711545,B15,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN0029997737,,,3738,KCNA3,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711545,B16,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN1140241757,,,1803,DPP4,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711545,B17,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN1067983876,,,1128,CHRM1,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711545,B18,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN1079668730,,,6608,SMO,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711545,B19,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN1008877008,,,1513,CTSK,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711545,B2,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,,,,,,Neutral Control,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711545,B20,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN0067257598,,,1579,CYP4A11,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711545,B21,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN1021726809,,,10461,MERTK,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711545,B22,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,,,,,,Neutral Control,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
